,quadrante,caracteristica
15822,Desafiador (D+R-),Público_Outros
15823,Estável (D-R-),Público_Outros
15824,Estável (D-R-),Público_Outros
15825,Estável (D-R-),Público_Outros
15826,Estável (D-R-),Público_Outros
15827,Desafiador (D+R-),Público_Outros
15828,Estável (D-R-),Público_Outros
15829,Desafiador (D+R-),Público_Outros
15830,Desafiador (D+R-),Público_Outros
15831,Desafiador (D+R-),Público_Outros
15832,Desafiador (D+R-),Público_Outros
15833,Desafiador (D+R-),Público_Outros
15834,Desafiador (D+R-),Público_Outros
15835,Desafiador (D+R-),Público_Outros
15836,Desafiador (D+R-),Público_Outros
15837,Desafiador (D+R-),Público_Outros
15838,Desafiador (D+R-),Público_Outros
15839,Desafiador (D+R-),Público_Outros
15840,Desafiador (D+R-),Público_2
15841,Desafiador (D+R-),Público_Outros
15842,Desafiador (D+R-),Público_Outros
15843,Desafiador (D+R-),Público_2
15844,Desafiador (D+R-),Público_2
15845,Desafiador (D+R-),Público_Outros
15846,Desafiador (D+R-),Público_Outros
15847,Desafiador (D+R-),Público_Outros
15848,Desafiador (D+R-),Público_Outros
15849,Desafiador (D+R-),Público_Outros
15850,Desafiador (D+R-),Público_Outros
15851,Desafiador (D+R-),Público_Outros
15852,Estável (D-R-),Público_2
15853,Estável (D-R-),Público_2
15854,Desafiador (D+R-),Público_Outros
15855,Desafiador (D+R-),Público_Outros
15856,Desafiador (D+R-),Público_Outros
15857,Estável (D-R-),Público_2
15858,Desafiador (D+R-),Público_Outros
15859,Desafiador (D+R-),Público_Outros
15860,Desafiador (D+R-),Público_2
15861,Estável (D-R-),Público_2
15862,Desafiador (D+R-),Público_Outros
15863,Estável (D-R-),Público_2
15864,Desafiador (D+R-),Público_Outros
15865,Desafiador (D+R-),Público_Outros
15866,Estável (D-R-),Público_2
15867,Desafiador (D+R-),Público_Outros
15868,Estável (D-R-),Público_2
15869,Estável (D-R-),Público_2
15870,Desafiador (D+R-),Público_Outros
15871,Desafiador (D+R-),Público_Outros
15872,Desafiador (D+R-),Público_Outros
15873,Estável (D-R-),Público_2
15874,Estável (D-R-),Público_2
15875,Desafiador (D+R-),Público_Outros
15876,Estável (D-R-),Público_2
15877,Estável (D-R-),Público_2
15878,Estável (D-R-),Público_2
15879,Desafiador (D+R-),Público_Outros
15880,Estável (D-R-),Público_2
15881,Desafiador (D+R-),Público_Outros
15882,Desafiador (D+R-),Público_Outros
15883,Estável (D-R-),Público_2
15884,Estável (D-R-),Público_2
15885,Estável (D-R-),Público_2
15886,Desafiador (D+R-),Público_Outros
15887,Desafiador (D+R-),Público_Outros
15888,Desafiador (D+R-),Público_Outros
15889,Desafiador (D+R-),Público_2
15890,Estável (D-R-),Público_2
15891,Estável (D-R-),Público_2
15892,Estável (D-R-),Público_2
15893,Estável (D-R-),Público_2
15894,Estável (D-R-),Público_2
15895,Estável (D-R-),Público_2
15896,Lucrativo (D+R+),Público_Outros
15897,Estável (D-R-),Público_Outros
15898,Estável (D-R-),Público_2
15899,Estável (D-R-),Público_2
15900,Eficiente (D-R+),Público_2
15901,Estável (D-R-),Público_2
15902,Eficiente (D-R+),Público_Outros
15903,Eficiente (D-R+),Público_Outros
15904,Estável (D-R-),Público_Outros
15905,Estável (D-R-),Público_Outros
15906,Estável (D-R-),Público_Outros
15907,Lucrativo (D+R+),Público_Outros
15908,Desafiador (D+R-),Público_Outros
15909,Lucrativo (D+R+),Público_Outros
15910,Lucrativo (D+R+),Público_Outros
15911,Lucrativo (D+R+),Público_Outros
15912,Lucrativo (D+R+),Público_Outros
15913,Lucrativo (D+R+),Público_2
15914,Lucrativo (D+R+),Público_2
15915,Estável (D-R-),Público_Outros
15916,Desafiador (D+R-),Público_2
15917,Eficiente (D-R+),Público_Outros
15918,Eficiente (D-R+),Público_Outros
15919,Eficiente (D-R+),Público_Outros
15920,Eficiente (D-R+),Público_Outros
15921,Estável (D-R-),Público_Outros
15922,Estável (D-R-),Público_2
15923,Estável (D-R-),Público_Outros
15924,Eficiente (D-R+),Público_2
15925,Eficiente (D-R+),Público_2
15926,Estável (D-R-),Público_2
15927,Eficiente (D-R+),Público_2
15928,Eficiente (D-R+),Público_2
15929,Eficiente (D-R+),Público_2
15930,Eficiente (D-R+),Público_2
15931,Eficiente (D-R+),Público_2
15932,Lucrativo (D+R+),Público_Outros
15933,Lucrativo (D+R+),Público_Outros
15934,Lucrativo (D+R+),Público_Outros
15935,Lucrativo (D+R+),Público_Outros
15936,Lucrativo (D+R+),Público_Outros
15937,Lucrativo (D+R+),Público_Outros
15938,Eficiente (D-R+),Público_Outros
15939,Eficiente (D-R+),Público_Outros
15940,Lucrativo (D+R+),Público_2
15941,Lucrativo (D+R+),Público_2
15942,Estável (D-R-),Público_Outros
15943,Desafiador (D+R-),Público_2
15944,Eficiente (D-R+),Público_Outros
15945,Eficiente (D-R+),Público_Outros
15946,Estável (D-R-),Público_Outros
15947,Desafiador (D+R-),Público_2
15948,Eficiente (D-R+),Público_Outros
15949,Eficiente (D-R+),Público_2
15950,Lucrativo (D+R+),Público_2
15951,Lucrativo (D+R+),Público_Outros
15952,Lucrativo (D+R+),Público_Outros
15953,Desafiador (D+R-),Público_Outros
15954,Lucrativo (D+R+),Público_Outros
15955,Lucrativo (D+R+),Público_Outros
15956,Lucrativo (D+R+),Público_Outros
15957,Estável (D-R-),Público_Outros
15958,Eficiente (D-R+),Público_Outros
15959,Eficiente (D-R+),Público_Outros
15960,Lucrativo (D+R+),Público_2
15961,Eficiente (D-R+),Público_2
15962,Eficiente (D-R+),Público_2
15963,Desafiador (D+R-),Público_Outros
15964,Lucrativo (D+R+),Público_Outros
15965,Desafiador (D+R-),Público_Outros
15966,Lucrativo (D+R+),Público_Outros
15967,Desafiador (D+R-),Público_Outros
15968,Desafiador (D+R-),Público_Outros
15969,Estável (D-R-),Público_2
15970,Eficiente (D-R+),Público_2
15971,Eficiente (D-R+),Público_Outros
15972,Eficiente (D-R+),Público_Outros
15973,Eficiente (D-R+),Público_Outros
15974,Lucrativo (D+R+),Público_Outros
15975,Eficiente (D-R+),Público_2
15976,Eficiente (D-R+),Público_2
15977,Estável (D-R-),Público_2
15978,Eficiente (D-R+),Público_2
15979,Estável (D-R-),Público_Outros
15980,Estável (D-R-),Público_Outros
15981,Eficiente (D-R+),Público_Outros
15982,Eficiente (D-R+),Público_Outros
15983,Desafiador (D+R-),Público_Outros
15984,Lucrativo (D+R+),Público_Outros
15985,Lucrativo (D+R+),Público_Outros
15986,Lucrativo (D+R+),Público_Outros
15987,Lucrativo (D+R+),Público_Outros
15988,Estável (D-R-),Público_Outros
15989,Eficiente (D-R+),Público_Outros
15990,Desafiador (D+R-),Público_2
15991,Eficiente (D-R+),Público_Outros
15992,Lucrativo (D+R+),Público_2
15993,Lucrativo (D+R+),Público_2
15994,Eficiente (D-R+),Público_2
15995,Eficiente (D-R+),Público_2
15996,Eficiente (D-R+),Público_Outros
15997,Eficiente (D-R+),Público_Outros
15998,Eficiente (D-R+),Público_2
15999,Estável (D-R-),Público_Outros
16000,Estável (D-R-),Público_2
16001,Eficiente (D-R+),Público_2
16002,Eficiente (D-R+),Público_2
16003,Eficiente (D-R+),Público_2
16004,Eficiente (D-R+),Público_2
16005,Eficiente (D-R+),Público_2
16006,Lucrativo (D+R+),Público_Outros
16007,Lucrativo (D+R+),Público_Outros
16008,Lucrativo (D+R+),Público_Outros
16009,Lucrativo (D+R+),Público_Outros
16010,Lucrativo (D+R+),Público_Outros
16011,Lucrativo (D+R+),Público_Outros
16012,Estável (D-R-),Público_Outros
16013,Lucrativo (D+R+),Público_2
16014,Lucrativo (D+R+),Público_2
16015,Eficiente (D-R+),Público_Outros
16016,Eficiente (D-R+),Público_Outros
16017,Desafiador (D+R-),Público_2
16018,Eficiente (D-R+),Público_Outros
16019,Eficiente (D-R+),Público_Outros
16020,Estável (D-R-),Público_Outros
16021,Desafiador (D+R-),Público_2
16022,Lucrativo (D+R+),Público_2
16023,Eficiente (D-R+),Público_2
16024,Eficiente (D-R+),Público_2
16025,Eficiente (D-R+),Público_Outros
16026,Eficiente (D-R+),Público_Outros
16027,Estável (D-R-),Público_Outros
16028,Lucrativo (D+R+),Público_2
16029,Eficiente (D-R+),Público_2
16030,Lucrativo (D+R+),Público_Outros
16031,Lucrativo (D+R+),Público_Outros
16032,Lucrativo (D+R+),Público_Outros
16033,Lucrativo (D+R+),Público_Outros
16034,Lucrativo (D+R+),Público_Outros
16035,Lucrativo (D+R+),Público_Outros
16036,Desafiador (D+R-),Público_2
16037,Desafiador (D+R-),Público_2
16038,Lucrativo (D+R+),Público_2
16039,Lucrativo (D+R+),Público_2
16040,Lucrativo (D+R+),Público_2
16041,Desafiador (D+R-),Público_2
16042,Eficiente (D-R+),Público_Outros
16043,Eficiente (D-R+),Público_Outros
16044,Eficiente (D-R+),Público_Outros
16045,Eficiente (D-R+),Público_Outros
16046,Eficiente (D-R+),Público_2
16047,Estável (D-R-),Público_2
16048,Eficiente (D-R+),Público_2
16049,Estável (D-R-),Público_2
16050,Eficiente (D-R+),Público_2
16051,Eficiente (D-R+),Público_2
16052,Eficiente (D-R+),Público_Outros
16053,Estável (D-R-),Público_Outros
16054,Eficiente (D-R+),Público_Outros
16055,Eficiente (D-R+),Público_Outros
16056,Lucrativo (D+R+),Público_Outros
16057,Lucrativo (D+R+),Público_Outros
16058,Desafiador (D+R-),Público_Outros
16059,Lucrativo (D+R+),Público_Outros
16060,Lucrativo (D+R+),Público_Outros
16061,Lucrativo (D+R+),Público_2
16062,Lucrativo (D+R+),Público_2
16063,Eficiente (D-R+),Público_2
16064,Eficiente (D-R+),Público_2
16065,Eficiente (D-R+),Público_2
16066,Desafiador (D+R-),Público_2
16067,Eficiente (D-R+),Público_Outros
16068,Eficiente (D-R+),Público_2
16069,Eficiente (D-R+),Público_Outros
16070,Eficiente (D-R+),Público_Outros
16071,Eficiente (D-R+),Público_2
16072,Eficiente (D-R+),Público_2
16073,Eficiente (D-R+),Público_2
16074,Eficiente (D-R+),Público_2
16075,Estável (D-R-),Público_2
16076,Eficiente (D-R+),Público_2
16077,Eficiente (D-R+),Público_2
16078,Estável (D-R-),Público_2
16079,Lucrativo (D+R+),Público_Outros
16080,Lucrativo (D+R+),Público_Outros
16081,Lucrativo (D+R+),Público_Outros
16082,Lucrativo (D+R+),Público_Outros
16083,Lucrativo (D+R+),Público_Outros
16084,Lucrativo (D+R+),Público_Outros
16085,Estável (D-R-),Público_2
16086,Desafiador (D+R-),Público_2
16087,Lucrativo (D+R+),Público_2
16088,Lucrativo (D+R+),Público_2
16089,Eficiente (D-R+),Público_2
16090,Eficiente (D-R+),Público_2
16091,Lucrativo (D+R+),Público_2
16092,Eficiente (D-R+),Público_2
16093,Desafiador (D+R-),Público_2
16094,Eficiente (D-R+),Público_2
16095,Eficiente (D-R+),Público_2
16096,Estável (D-R-),Público_2
16097,Estável (D-R-),Público_2
16098,Eficiente (D-R+),Público_2
16099,Eficiente (D-R+),Público_Outros
16100,Eficiente (D-R+),Público_2
16101,Eficiente (D-R+),Público_Outros
16102,Eficiente (D-R+),Público_Outros
16103,Eficiente (D-R+),Público_2
16104,Eficiente (D-R+),Público_2
16105,Eficiente (D-R+),Público_2
16106,Eficiente (D-R+),Público_2
16107,Estável (D-R-),Público_2
16108,Eficiente (D-R+),Público_2
16109,Eficiente (D-R+),Público_2
16110,Lucrativo (D+R+),Público_Outros
16111,Lucrativo (D+R+),Público_Outros
16112,Desafiador (D+R-),Público_Outros
16113,Desafiador (D+R-),Público_Outros
16114,Lucrativo (D+R+),Público_Outros
16115,Lucrativo (D+R+),Público_Outros
16116,Lucrativo (D+R+),Público_Outros
16117,Lucrativo (D+R+),Público_Outros
16118,Lucrativo (D+R+),Público_Outros
16119,Lucrativo (D+R+),Público_Outros
16120,Lucrativo (D+R+),Público_Outros
16121,Desafiador (D+R-),Público_Outros
16122,Lucrativo (D+R+),Público_Outros
16123,Lucrativo (D+R+),Público_Outros
16124,Lucrativo (D+R+),Público_Outros
16125,Lucrativo (D+R+),Público_Outros
16126,Lucrativo (D+R+),Público_Outros
16127,Lucrativo (D+R+),Público_Outros
16128,Lucrativo (D+R+),Público_Outros
16129,Lucrativo (D+R+),Público_Outros
16130,Lucrativo (D+R+),Público_Outros
16131,Lucrativo (D+R+),Público_Outros
16132,Lucrativo (D+R+),Público_Outros
16133,Lucrativo (D+R+),Público_Outros
16134,Eficiente (D-R+),Público_2
16135,Estável (D-R-),Público_Outros
16136,Lucrativo (D+R+),Público_2
16137,Estável (D-R-),Público_2
16138,Estável (D-R-),Público_Outros
16139,Eficiente (D-R+),Público_Outros
16140,Estável (D-R-),Público_Outros
16141,Eficiente (D-R+),Público_Outros
16142,Eficiente (D-R+),Público_2
16143,Estável (D-R-),Público_2
16144,Estável (D-R-),Público_Outros
16145,Estável (D-R-),Público_2
16146,Lucrativo (D+R+),Público_Outros
16147,Lucrativo (D+R+),Público_Outros
16148,Desafiador (D+R-),Público_Outros
16149,Desafiador (D+R-),Público_Outros
16150,Lucrativo (D+R+),Público_Outros
16151,Desafiador (D+R-),Público_Outros
16152,Desafiador (D+R-),Público_Outros
16153,Estável (D-R-),Público_Outros
16154,Eficiente (D-R+),Público_2
16155,Estável (D-R-),Público_2
16156,Eficiente (D-R+),Público_Outros
16157,Estável (D-R-),Público_Outros
16158,Estável (D-R-),Público_2
16159,Estável (D-R-),Público_2
16160,Estável (D-R-),Público_Outros
16161,Estável (D-R-),Público_Outros
16162,Desafiador (D+R-),Público_Outros
16163,Desafiador (D+R-),Público_Outros
16164,Estável (D-R-),Público_Outros
16165,Estável (D-R-),Público_Outros
16166,Estável (D-R-),Público_Outros
16167,Desafiador (D+R-),Público_2
16168,Desafiador (D+R-),Público_2
16169,Lucrativo (D+R+),Público_Outros
16170,Desafiador (D+R-),Público_Outros
16171,Desafiador (D+R-),Público_Outros
16172,Estável (D-R-),Público_Outros
16173,Eficiente (D-R+),Público_Outros
16174,Desafiador (D+R-),Público_Outros
16175,Estável (D-R-),Público_2
16176,Estável (D-R-),Público_2
16177,Desafiador (D+R-),Público_Outros
16178,Desafiador (D+R-),Público_Outros
16179,Lucrativo (D+R+),Público_Outros
16180,Desafiador (D+R-),Público_Outros
16181,Desafiador (D+R-),Público_Outros
16182,Lucrativo (D+R+),Público_Outros
16183,Estável (D-R-),Público_Outros
16184,Estável (D-R-),Público_Outros
16185,Estável (D-R-),Público_Outros
16186,Desafiador (D+R-),Público_2
16187,Desafiador (D+R-),Público_2
16188,Estável (D-R-),Público_2
16189,Estável (D-R-),Público_2
16190,Eficiente (D-R+),Público_2
16191,Eficiente (D-R+),Público_2
16192,Eficiente (D-R+),Público_2
16193,Estável (D-R-),Público_2
16194,Estável (D-R-),Público_Outros
16195,Estável (D-R-),Público_Outros
16196,Eficiente (D-R+),Público_Outros
16197,Estável (D-R-),Público_Outros
16198,Eficiente (D-R+),Público_Outros
16199,Eficiente (D-R+),Público_Outros
16200,Lucrativo (D+R+),Público_Outros
16201,Lucrativo (D+R+),Público_Outros
16202,Lucrativo (D+R+),Público_Outros
16203,Estável (D-R-),Público_Outros
16204,Eficiente (D-R+),Público_Outros
16205,Desafiador (D+R-),Público_Outros
16206,Lucrativo (D+R+),Público_Outros
16207,Eficiente (D-R+),Público_2
16208,Eficiente (D-R+),Público_2
16209,Estável (D-R-),Público_2
16210,Lucrativo (D+R+),Público_2
16211,Lucrativo (D+R+),Público_2
16212,Desafiador (D+R-),Público_2
16213,Estável (D-R-),Público_2
16214,Eficiente (D-R+),Público_2
16215,Eficiente (D-R+),Público_2
16216,Estável (D-R-),Público_Outros
16217,Eficiente (D-R+),Público_Outros
16218,Eficiente (D-R+),Público_Outros
16219,Eficiente (D-R+),Público_2
16220,Eficiente (D-R+),Público_2
16221,Estável (D-R-),Público_2
16222,Eficiente (D-R+),Público_2
16223,Eficiente (D-R+),Público_2
16224,Eficiente (D-R+),Público_2
16225,Lucrativo (D+R+),Público_Outros
16226,Lucrativo (D+R+),Público_Outros
16227,Lucrativo (D+R+),Público_Outros
16228,Lucrativo (D+R+),Público_Outros
16229,Lucrativo (D+R+),Público_Outros
16230,Desafiador (D+R-),Público_Outros
16231,Lucrativo (D+R+),Público_2
16232,Lucrativo (D+R+),Público_2
16233,Desafiador (D+R-),Público_2
16234,Estável (D-R-),Público_2
16235,Eficiente (D-R+),Público_2
16236,Eficiente (D-R+),Público_2
16237,Lucrativo (D+R+),Público_2
16238,Eficiente (D-R+),Público_2
16239,Estável (D-R-),Público_2
16240,Estável (D-R-),Público_2
16241,Eficiente (D-R+),Público_2
16242,Eficiente (D-R+),Público_2
16243,Eficiente (D-R+),Público_2
16244,Estável (D-R-),Público_Outros
16245,Eficiente (D-R+),Público_2
16246,Eficiente (D-R+),Público_2
16247,Eficiente (D-R+),Público_Outros
16248,Eficiente (D-R+),Público_Outros
16249,Estável (D-R-),Público_2
16250,Eficiente (D-R+),Público_2
16251,Eficiente (D-R+),Público_2
16252,Eficiente (D-R+),Público_2
16253,Estável (D-R-),Público_2
16254,Eficiente (D-R+),Público_2
16255,Lucrativo (D+R+),Público_Outros
16256,Lucrativo (D+R+),Público_Outros
16257,Desafiador (D+R-),Público_Outros
16258,Lucrativo (D+R+),Público_Outros
16259,Lucrativo (D+R+),Público_Outros
16260,Desafiador (D+R-),Público_Outros
16261,Estável (D-R-),Público_2
16262,Desafiador (D+R-),Público_2
16263,Eficiente (D-R+),Público_Outros
16264,Eficiente (D-R+),Público_Outros
16265,Estável (D-R-),Público_Outros
16266,Eficiente (D-R+),Público_Outros
16267,Lucrativo (D+R+),Público_2
16268,Eficiente (D-R+),Público_2
16269,Estável (D-R-),Público_2
16270,Eficiente (D-R+),Público_2
16271,Estável (D-R-),Público_Outros
16272,Estável (D-R-),Público_Outros
16273,Eficiente (D-R+),Público_Outros
16274,Desafiador (D+R-),Público_Outros
16275,Eficiente (D-R+),Público_Outros
16276,Lucrativo (D+R+),Público_Outros
16277,Lucrativo (D+R+),Público_Outros
16278,Lucrativo (D+R+),Público_Outros
16279,Lucrativo (D+R+),Público_Outros
16280,Eficiente (D-R+),Público_Outros
16281,Eficiente (D-R+),Público_Outros
16282,Eficiente (D-R+),Público_Outros
16283,Desafiador (D+R-),Público_2
16284,Lucrativo (D+R+),Público_2
16285,Lucrativo (D+R+),Público_2
16286,Lucrativo (D+R+),Público_Outros
16287,Lucrativo (D+R+),Público_Outros
16288,Lucrativo (D+R+),Público_Outros
16289,Eficiente (D-R+),Público_Outros
16290,Eficiente (D-R+),Público_Outros
16291,Estável (D-R-),Público_Outros
16292,Lucrativo (D+R+),Público_Outros
16293,Lucrativo (D+R+),Público_Outros
16294,Lucrativo (D+R+),Público_Outros
16295,Lucrativo (D+R+),Público_Outros
16296,Eficiente (D-R+),Público_Outros
16297,Eficiente (D-R+),Público_Outros
16298,Lucrativo (D+R+),Público_Outros
16299,Lucrativo (D+R+),Público_Outros
16300,Lucrativo (D+R+),Público_Outros
16301,Lucrativo (D+R+),Público_Outros
16302,Lucrativo (D+R+),Público_Outros
16303,Lucrativo (D+R+),Público_Outros
16304,Estável (D-R-),Público_Outros
16305,Lucrativo (D+R+),Público_2
16306,Lucrativo (D+R+),Público_2
16307,Eficiente (D-R+),Público_Outros
16308,Eficiente (D-R+),Público_Outros
16309,Desafiador (D+R-),Público_2
16310,Lucrativo (D+R+),Público_Outros
16311,Lucrativo (D+R+),Público_Outros
16312,Lucrativo (D+R+),Público_Outros
16313,Desafiador (D+R-),Público_Outros
16314,Lucrativo (D+R+),Público_Outros
16315,Lucrativo (D+R+),Público_Outros
16316,Eficiente (D-R+),Público_Outros
16317,Eficiente (D-R+),Público_Outros
16318,Eficiente (D-R+),Público_Outros
16319,Estável (D-R-),Público_2
16320,Eficiente (D-R+),Público_2
16321,Eficiente (D-R+),Público_2
16322,Lucrativo (D+R+),Público_Outros
16323,Lucrativo (D+R+),Público_Outros
16324,Lucrativo (D+R+),Público_Outros
16325,Lucrativo (D+R+),Público_Outros
16326,Lucrativo (D+R+),Público_Outros
16327,Lucrativo (D+R+),Público_Outros
16328,Desafiador (D+R-),Público_2
16329,Desafiador (D+R-),Público_2
16330,Desafiador (D+R-),Público_2
16331,Lucrativo (D+R+),Público_2
16332,Lucrativo (D+R+),Público_2
16333,Lucrativo (D+R+),Público_2
16334,Desafiador (D+R-),Público_2
16335,Desafiador (D+R-),Público_Outros
16336,Desafiador (D+R-),Público_Outros
16337,Desafiador (D+R-),Público_Outros
16338,Desafiador (D+R-),Público_Outros
16339,Desafiador (D+R-),Público_Outros
16340,Desafiador (D+R-),Público_Outros
16341,Desafiador (D+R-),Público_Outros
16342,Desafiador (D+R-),Público_Outros
16343,Desafiador (D+R-),Público_Outros
16344,Desafiador (D+R-),Público_Outros
16345,Desafiador (D+R-),Público_Outros
16346,Desafiador (D+R-),Público_Outros
16347,Desafiador (D+R-),Público_Outros
16348,Desafiador (D+R-),Público_Outros
16349,Desafiador (D+R-),Público_Outros
16350,Desafiador (D+R-),Público_Outros
16351,Estável (D-R-),Público_Outros
16352,Desafiador (D+R-),Público_Outros
16353,Desafiador (D+R-),Público_Outros
16354,Desafiador (D+R-),Público_Outros
16355,Desafiador (D+R-),Público_Outros
16356,Desafiador (D+R-),Público_Outros
16357,Desafiador (D+R-),Público_Outros
16358,Desafiador (D+R-),Público_Outros
16359,Desafiador (D+R-),Público_Outros
16360,Desafiador (D+R-),Público_Outros
16361,Desafiador (D+R-),Público_Outros
16362,Desafiador (D+R-),Público_Outros
16363,Desafiador (D+R-),Público_Outros
16364,Desafiador (D+R-),Público_Outros
16365,Desafiador (D+R-),Público_Outros
16366,Estável (D-R-),Público_2
16367,Desafiador (D+R-),Público_2
16368,Desafiador (D+R-),Público_Outros
16369,Desafiador (D+R-),Público_2
16370,Estável (D-R-),Público_Outros
16371,Estável (D-R-),Público_Outros
16372,Desafiador (D+R-),Público_Outros
16373,Desafiador (D+R-),Público_Outros
16374,Desafiador (D+R-),Público_Outros
16375,Estável (D-R-),Público_Outros
16376,Estável (D-R-),Público_Outros
16377,Estável (D-R-),Público_Outros
16378,Desafiador (D+R-),Público_Outros
16379,Desafiador (D+R-),Público_Outros
16380,Estável (D-R-),Público_Outros
16381,Desafiador (D+R-),Público_Outros
16382,Estável (D-R-),Público_Outros
16383,Desafiador (D+R-),Público_Outros
16384,Desafiador (D+R-),Público_Outros
16385,Estável (D-R-),Público_Outros
16386,Desafiador (D+R-),Público_Outros
16387,Estável (D-R-),Público_Outros
16388,Desafiador (D+R-),Público_Outros
16389,Desafiador (D+R-),Público_Outros
16390,Desafiador (D+R-),Público_Outros
16391,Desafiador (D+R-),Público_Outros
16392,Estável (D-R-),Público_Outros
16393,Desafiador (D+R-),Público_Outros
16394,Estável (D-R-),Público_Outros
16395,Estável (D-R-),Público_Outros
16396,Desafiador (D+R-),Público_Outros
16397,Desafiador (D+R-),Público_Outros
16398,Desafiador (D+R-),Público_Outros
16399,Estável (D-R-),Público_2
16400,Estável (D-R-),Público_2
16401,Desafiador (D+R-),Público_Outros
16402,Desafiador (D+R-),Público_Outros
16403,Desafiador (D+R-),Público_Outros
16404,Estável (D-R-),Público_2
16405,Estável (D-R-),Público_2
16406,Estável (D-R-),Público_2
16407,Estável (D-R-),Público_2
16408,Estável (D-R-),Público_2
16409,Estável (D-R-),Público_2
16410,Estável (D-R-),Público_Outros
16411,Desafiador (D+R-),Público_Outros
16412,Estável (D-R-),Público_Outros
16413,Estável (D-R-),Público_Outros
16414,Estável (D-R-),Público_Outros
16415,Desafiador (D+R-),Público_Outros
16416,Lucrativo (D+R+),Público_Outros
16417,Desafiador (D+R-),Público_Outros
16418,Estável (D-R-),Público_2
16419,Desafiador (D+R-),Público_Outros
16420,Estável (D-R-),Público_2
16421,Estável (D-R-),Público_2
16422,Estável (D-R-),Público_Outros
16423,Estável (D-R-),Público_Outros
16424,Estável (D-R-),Público_2
16425,Estável (D-R-),Público_2
16426,Estável (D-R-),Público_Outros
16427,Estável (D-R-),Público_Outros
16428,Estável (D-R-),Público_2
16429,Desafiador (D+R-),Público_Outros
16430,Desafiador (D+R-),Público_Outros
16431,Estável (D-R-),Público_2
16432,Desafiador (D+R-),Público_Outros
16433,Desafiador (D+R-),Público_Outros
16434,Desafiador (D+R-),Público_Outros
16435,Desafiador (D+R-),Público_Outros
16436,Estável (D-R-),Público_Outros
16437,Estável (D-R-),Público_2
16438,Estável (D-R-),Público_Outros
16439,Estável (D-R-),Público_2
16440,Estável (D-R-),Público_2
16441,Estável (D-R-),Público_2
16442,Estável (D-R-),Público_2
16443,Desafiador (D+R-),Público_2
16444,Estável (D-R-),Público_2
16445,Estável (D-R-),Público_Outros
16446,Estável (D-R-),Público_Outros
16447,Estável (D-R-),Público_Outros
16448,Estável (D-R-),Público_2
16449,Estável (D-R-),Público_Outros
16450,Estável (D-R-),Público_2
16451,Estável (D-R-),Público_Outros
16452,Estável (D-R-),Público_2
16453,Estável (D-R-),Público_Outros
16454,Desafiador (D+R-),Público_Outros
16455,Desafiador (D+R-),Público_Outros
16456,Desafiador (D+R-),Público_Outros
16457,Desafiador (D+R-),Público_Outros
16458,Desafiador (D+R-),Público_Outros
16459,Desafiador (D+R-),Público_Outros
16460,Desafiador (D+R-),Público_Outros
16461,Desafiador (D+R-),Público_Outros
16462,Estável (D-R-),Público_Outros
16463,Estável (D-R-),Público_Outros
16464,Estável (D-R-),Público_Outros
16465,Estável (D-R-),Público_Outros
16466,Lucrativo (D+R+),Público_Outros
16467,Desafiador (D+R-),Público_Outros
16468,Desafiador (D+R-),Público_Outros
16469,Desafiador (D+R-),Público_Outros
16470,Desafiador (D+R-),Público_Outros
16471,Desafiador (D+R-),Público_Outros
16472,Estável (D-R-),Público_2
16473,Estável (D-R-),Público_2
16474,Desafiador (D+R-),Público_Outros
16475,Estável (D-R-),Público_2
16476,Desafiador (D+R-),Público_Outros
16477,Desafiador (D+R-),Público_Outros
16478,Desafiador (D+R-),Público_Outros
16479,Desafiador (D+R-),Público_Outros
16480,Desafiador (D+R-),Público_Outros
16481,Desafiador (D+R-),Público_Outros
16482,Desafiador (D+R-),Público_Outros
16483,Desafiador (D+R-),Público_Outros
16484,Desafiador (D+R-),Público_Outros
16485,Desafiador (D+R-),Público_Outros
16486,Desafiador (D+R-),Público_Outros
16487,Desafiador (D+R-),Público_Outros
16488,Desafiador (D+R-),Público_Outros
16489,Estável (D-R-),Público_2
16490,Estável (D-R-),Público_2
16491,Estável (D-R-),Público_Outros
16492,Desafiador (D+R-),Público_2
16493,Estável (D-R-),Público_Outros
16494,Estável (D-R-),Público_Outros
16495,Estável (D-R-),Público_Outros
16496,Estável (D-R-),Público_Outros
16497,Estável (D-R-),Público_Outros
16498,Estável (D-R-),Público_2
16499,Desafiador (D+R-),Público_2
16500,Estável (D-R-),Público_2
16501,Estável (D-R-),Público_2
16502,Estável (D-R-),Público_2
16503,Estável (D-R-),Público_Outros
16504,Estável (D-R-),Público_Outros
16505,Estável (D-R-),Público_2
16506,Estável (D-R-),Público_Outros
16507,Estável (D-R-),Público_2
16508,Desafiador (D+R-),Público_2
16509,Desafiador (D+R-),Público_2
16510,Estável (D-R-),Público_2
16511,Estável (D-R-),Público_2
16512,Estável (D-R-),Público_2
16513,Estável (D-R-),Público_Outros
16514,Desafiador (D+R-),Público_2
16515,Estável (D-R-),Público_2
16516,Desafiador (D+R-),Público_2
16517,Estável (D-R-),Público_Outros
16518,Estável (D-R-),Público_Outros
16519,Estável (D-R-),Público_Outros
16520,Desafiador (D+R-),Público_Outros
16521,Estável (D-R-),Público_2
16522,Estável (D-R-),Público_Outros
16523,Estável (D-R-),Público_2
